Participant,TOI,Interval,Media,Duration_of_interval,Start_of_interval,Number_of_Events.Logged_live_Event,Time_to_first_Event.Logged_live_Event,Total_duration_of_fixations.109,Total_duration_of_fixations.109,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.full,Total_duration_of_fixations.Full,Average_duration_of_fixations.109,Average_duration_of_fixations.109,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.full,Average_duration_of_fixations.Full,Minimum_duration_of_fixations.109,Minimum_duration_of_fixations.109,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.full,Minimum_duration_of_fixations.Full,Maximum_duration_of_fixations.109,Maximum_duration_of_fixations.109,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.full,Maximum_duration_of_fixations.Full,Number_of_fixations.109,Number_of_fixations.109,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.full,Number_of_fixations.Full,Time_to_first_fixation.109,Time_to_first_fixation.109,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.full,Time_to_first_fixation.Full,Duration_of_first_fixation.109,Duration_of_first_fixation.109,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.full,Duration_of_first_fixation.Full,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter.109,Average_pupil_diameter.109,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.full,Average_pupil_diameter.Full,Total_duration_of_whole_fixations.109,Total_duration_of_whole_fixations.109,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.full,Total_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.109,Average_duration_of_whole_fixations.109,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.full,Average_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.109,Minimum_duration_of_whole_fixations.109,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.full,Minimum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.109,Maximum_duration_of_whole_fixations.109,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.full,Maximum_duration_of_whole_fixations.Full,Number_of_whole_fixations.109,Number_of_whole_fixations.109,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.full,Number_of_whole_fixations.Full,Time_to_first_whole_fixation.109,Time_to_first_whole_fixation.109,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.full,Time_to_first_whole_fixation.Full,Duration_of_first_whole_fixation.109,Duration_of_first_whole_fixation.109,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.full,Duration_of_first_whole_fixation.Full,Average_whole-fixation_pupil_diameter.109,Average_whole-fixation_pupil_diameter.109,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.full,Average_whole-fixation_pupil_diameter.Full,Total_duration_of_Visit.109,Total_duration_of_Visit.109,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.full,Total_duration_of_Visit.Full,Average_duration_of_Visit.109,Average_duration_of_Visit.109,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.full,Average_duration_of_Visit.Full,Minimum_duration_of_Visit.109,Minimum_duration_of_Visit.109,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.full,Minimum_duration_of_Visit.Full,Maximum_duration_of_Visit.109,Maximum_duration_of_Visit.109,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.full,Maximum_duration_of_Visit.Full,Number_of_Visits.109,Number_of_Visits.109,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.full,Number_of_Visits.Full,Time_to_first_Visit.109,Time_to_first_Visit.109,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.full,Time_to_first_Visit.Full,Duration_of_first_Visit.109,Duration_of_first_Visit.109,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.full,Duration_of_first_Visit.Full,Total_duration_of_Glances.109,Total_duration_of_Glances.109,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.full,Total_duration_of_Glances.Full,Average_duration_of_Glances.109,Average_duration_of_Glances.109,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.full,Average_duration_of_Glances.Full,Minimum_duration_of_Glances.109,Minimum_duration_of_Glances.109,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.full,Minimum_duration_of_Glances.Full,Maximum_duration_of_Glances.109,Maximum_duration_of_Glances.109,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.full,Maximum_duration_of_Glances.Full,Number_of_Glances.109,Number_of_Glances.109,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.full,Number_of_Glances.Full,Time_to_first_Glance.109,Time_to_first_Glance.109,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.full,Time_to_first_Glance.Full,Duration_of_first_Glance.109,Duration_of_first_Glance.109,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.full,Duration_of_first_Glance.Full,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Number_of_whole_fixations,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Number_of_saccades,Average_peak_velocity_of_saccades,Minimum_peak_velocity_of_saccades,Maximum_peak_velocity_of_saccades,Standard_deviation_of_peak_velocity_of_saccades,Average_amplitude_of_saccades,Minimum_amplitude_of_saccades,Maximum_amplitude_of_saccades,Total_amplitude_of_saccades,Time_to_first_saccade,Direction_of_first_saccade,Peak_velocity_of_first_saccade,Average_velocity_of_first_saccade,Amplitude_of_first_saccade,Number_of_saccades_in_AOI.109,Number_of_saccades_in_AOI.109,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.full,Number_of_saccades_in_AOI.Full,Time_to_entry_saccade.109,Time_to_entry_saccade.109,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.full,Time_to_entry_saccade.Full,Time_to_exit_saccade.109,Time_to_exit_saccade.109,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.full,Time_to_exit_saccade.Full,Peak_velocity_of_entry_saccade.109,Peak_velocity_of_entry_saccade.109,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_exit_saccade.109,Peak_velocity_of_exit_saccade.109,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.full,Peak_velocity_of_exit_saccade.Full
117,TOI_0-5,1,scenevideo,5000,0,0,,4199,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,full,full,2.11733,,,,,,,,,,,,,,,,,3506,,,,,,,,,,,,,,,,,584,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,353,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,"2,10156",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,3506,584,6,240,"2,10156",7,"372,77","136,15","717,62","200,65",13.61,"2,92","29,48","95,25",333,"160,55","136,15","136,15","2,92",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,TOI_0-5,1,scenevideo,5000,0,0,,,,,,,4558,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,1322,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,551,,,,,,,,,,,,full,full,,,,,,2.21266,,,,,,,,,,,,,,,,,2915,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,1322,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,616,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,,,,,,"2,15849",,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4995,,,,,,,,,,,,2915,486,6,351,"2,15849",6,"254,15","104,55","416,81","126,63",10.08,"2,89","16,83","60,48",556,"31,32","322,7","229,41","14,89",,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,TOI_0-5,1,scenevideo,5000,0,0,,,,,,,,,,,,,,,,,,4719,,,,,,,,,,,,,,,,,472,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,1322,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,418,full,full,,,,,,,,,,,,,,,,,2.21305,,,,,,,,,,,,,,,,,3466,,,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,1322,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,1260,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,"2,24417",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,3466,495,7,341,"2,24417",8,"283,73","125,83","641,28","166,75",7.56,"3,66","16,48","60,49",1240,"148,97","641,28","641,28","16,48",,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,TOI_0-5,1,scenevideo,5000,0,0,,,4479,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,1423,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,397,,,,,,,,,,,,,,,,full,full,,2.35937,,,,,,,,,,,,,,,,,3607,,,,,,,,,,,,,,,,,451,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,1423,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,517,,,,,,,,,,,,,,,,,581,,,,,,,,,,,,,,,,,"2,34679",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,3607,451,8,581,"2,34679",7,"315,79","181,61","407,77","89,32",9.22,"4,37","16,72","64,57",1098,"241,38","332,86","255,01","10,99",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,TOI_0-5,1,scenevideo,5000,0,0,,,,,,,,,3717,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,1022,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,421,,,,,,,,,,full,full,,,,,,,,2.63752,,,,,,,,,,,,,,,,,2274,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,482,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,"2,65051",,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,4999,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4999,,,,,,,,,,2274,190,12,270,"2,65051",8,"244,84","129,41","405,16","111,75",7.56,"3,22","13,09","60,49",422,"263,98","267,05","186,03","10,45",,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,TOI_0-5,1,scenevideo,5000,0,0,,,,,,4513,,,,,,,,,,,,,,,,,903,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,3191,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,full,full,,,,,2.19583,,,,,,,,,,,,,,,,,661,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,"2,21764",,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,4954,,,,,,,,,,,,,,,,,4954,,,,,,,,,,,,,,,,,4954,,,,,,,,,,,,,,,,,4954,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,4954,,,,,,,,,,,,,661,220,3,281,"2,21764",2,"406,53","394,95","418,12","16,38",9.23,"1,56","16,91","18,47",667,"161,13","418,12","289,32","16,91",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
