Participant,TOI,Interval,Media,Duration_of_interval,Start_of_interval,Number_of_Events.Logged_live_Event,Time_to_first_Event.Logged_live_Event,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full,Total_duration_of_fixations.Full109,Total_duration_of_fixations.Full120,Total_duration_of_fixations.Full121,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full,Average_duration_of_fixations.Full109,Average_duration_of_fixations.Full120,Average_duration_of_fixations.Full121,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full,Minimum_duration_of_fixations.Full109,Minimum_duration_of_fixations.Full120,Minimum_duration_of_fixations.Full121,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full,Maximum_duration_of_fixations.Full109,Maximum_duration_of_fixations.Full120,Maximum_duration_of_fixations.Full121,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full,Number_of_fixations.Full109,Number_of_fixations.Full120,Number_of_fixations.Full121,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full,Time_to_first_fixation.Full109,Time_to_first_fixation.Full120,Time_to_first_fixation.Full121,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full,Duration_of_first_fixation.Full109,Duration_of_first_fixation.Full120,Duration_of_first_fixation.Full121,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full,Average_pupil_diameter.Full109,Average_pupil_diameter.Full120,Average_pupil_diameter.Full121,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full,Total_duration_of_whole_fixations.Full109,Total_duration_of_whole_fixations.Full120,Total_duration_of_whole_fixations.Full121,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full,Average_duration_of_whole_fixations.Full109,Average_duration_of_whole_fixations.Full120,Average_duration_of_whole_fixations.Full121,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full,Minimum_duration_of_whole_fixations.Full109,Minimum_duration_of_whole_fixations.Full120,Minimum_duration_of_whole_fixations.Full121,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full,Maximum_duration_of_whole_fixations.Full109,Maximum_duration_of_whole_fixations.Full120,Maximum_duration_of_whole_fixations.Full121,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full,Number_of_whole_fixations.Full109,Number_of_whole_fixations.Full120,Number_of_whole_fixations.Full121,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full,Time_to_first_whole_fixation.Full109,Time_to_first_whole_fixation.Full120,Time_to_first_whole_fixation.Full121,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full,Duration_of_first_whole_fixation.Full109,Duration_of_first_whole_fixation.Full120,Duration_of_first_whole_fixation.Full121,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full,Average_whole-fixation_pupil_diameter.Full109,Average_whole-fixation_pupil_diameter.Full120,Average_whole-fixation_pupil_diameter.Full121,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full,Total_duration_of_Visit.Full109,Total_duration_of_Visit.Full120,Total_duration_of_Visit.Full121,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full,Average_duration_of_Visit.Full109,Average_duration_of_Visit.Full120,Average_duration_of_Visit.Full121,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full,Minimum_duration_of_Visit.Full109,Minimum_duration_of_Visit.Full120,Minimum_duration_of_Visit.Full121,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full,Maximum_duration_of_Visit.Full109,Maximum_duration_of_Visit.Full120,Maximum_duration_of_Visit.Full121,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full,Number_of_Visits.Full109,Number_of_Visits.Full120,Number_of_Visits.Full121,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full,Time_to_first_Visit.Full109,Time_to_first_Visit.Full120,Time_to_first_Visit.Full121,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full,Duration_of_first_Visit.Full109,Duration_of_first_Visit.Full120,Duration_of_first_Visit.Full121,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full,Total_duration_of_Glances.Full109,Total_duration_of_Glances.Full120,Total_duration_of_Glances.Full121,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full,Average_duration_of_Glances.Full109,Average_duration_of_Glances.Full120,Average_duration_of_Glances.Full121,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full,Minimum_duration_of_Glances.Full109,Minimum_duration_of_Glances.Full120,Minimum_duration_of_Glances.Full121,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full,Maximum_duration_of_Glances.Full109,Maximum_duration_of_Glances.Full120,Maximum_duration_of_Glances.Full121,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full,Number_of_Glances.Full109,Number_of_Glances.Full120,Number_of_Glances.Full121,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full,Time_to_first_Glance.Full109,Time_to_first_Glance.Full120,Time_to_first_Glance.Full121,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full,Duration_of_first_Glance.Full109,Duration_of_first_Glance.Full120,Duration_of_first_Glance.Full121,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Number_of_whole_fixations,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Number_of_saccades,Average_peak_velocity_of_saccades,Minimum_peak_velocity_of_saccades,Maximum_peak_velocity_of_saccades,Standard_deviation_of_peak_velocity_of_saccades,Average_amplitude_of_saccades,Minimum_amplitude_of_saccades,Maximum_amplitude_of_saccades,Total_amplitude_of_saccades,Time_to_first_saccade,Direction_of_first_saccade,Peak_velocity_of_first_saccade,Average_velocity_of_first_saccade,Amplitude_of_first_saccade,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full,Number_of_saccades_in_AOI.Full109,Number_of_saccades_in_AOI.Full120,Number_of_saccades_in_AOI.Full121,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full,Time_to_entry_saccade.Full109,Time_to_entry_saccade.Full120,Time_to_entry_saccade.Full121,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full,Time_to_exit_saccade.Full109,Time_to_exit_saccade.Full120,Time_to_exit_saccade.Full121,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full,Peak_velocity_of_entry_saccade.Full109,Peak_velocity_of_entry_saccade.Full120,Peak_velocity_of_entry_saccade.Full121,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full,Peak_velocity_of_exit_saccade.Full109,Peak_velocity_of_exit_saccade.Full120,Peak_velocity_of_exit_saccade.Full121
102,TOI_10-15,1,scenevideo,5000,10000,0,,,,,,,,,,,,,,,4098,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,962,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,99,,,,Full,Full,,,,,,,,,,,,,,3.87593,,,,,,,,,,,,,,,,,3987,,,,,,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,962,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,,,"3,8759",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,555555555,555555555,555555555,555555555,555555555,7,"225,04",555555555,555555555,555555555,8.19,555555555,555555555,555555555,555555555,555555555,555555555,555555555,555555555,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,TOI_10-15,1,scenevideo,5000,10000,0,,,,,,,,,,,,,4199,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,645,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,247,,,,,,Full,Full,,,,,,,,,,,,4.85929,,,,,,,,,,,,,,,,,3306,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,561,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,"4,84808",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,555555555,555555555,555555555,555555555,555555555,11,"253,45",555555555,555555555,555555555,11.64,555555555,555555555,555555555,555555555,555555555,555555555,555555555,555555555,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,TOI_10-15,1,scenevideo,5000,10000,0,,,,,,,,,,,,,,,,,4279,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,1643,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,15,,Full,Full,,,,,,,,,,,,,,,,3.07692,,,,,,,,,,,,,,,,,4197,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,1643,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,"3,07105",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,555555555,555555555,555555555,555555555,555555555,8,"304,92",555555555,555555555,555555555,9.85,555555555,555555555,555555555,555555555,555555555,555555555,555555555,555555555,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,TOI_10-15,1,scenevideo,5000,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full,Full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555555555,555555555,555555555,555555555,555555555,9,"215,91",555555555,555555555,555555555,5.75,555555555,555555555,555555555,555555555,555555555,555555555,555555555,555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,TOI_10-15,1,scenevideo,5000,10000,0,,,2765,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,Full,Full,,3.71929,,,,,,,,,,,,,,,,,2765,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,"3,71929",,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,555555555,555555555,555555555,555555555,555555555,8,"225,54",555555555,555555555,555555555,4.79,555555555,555555555,555555555,555555555,555555555,555555555,555555555,555555555,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
